t=194s  ax=   537 ay=   158 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=195s  ax=   540 ay=   160 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=196s  ax=   538 ay=   158 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=197s  ax=   538 ay=   160 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=198s  ax=   536 ay=   157 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=199s  ax=   536 ay=   158 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=200s  ax=   539 ay=   161 az= -4154  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=201s  ax=   537 ay=   160 az= -4156  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=202s  ax=   538 ay=   158 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=203s  ax=   537 ay=   158 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=204s  ax=   538 ay=   161 az= -4152  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=205s  ax=   537 ay=   158 az= -4159  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=206s  ax=   537 ay=   158 az= -4158  (0.13 0.04 -1.02 g)  steps=0 (+0)  STATUS1=0x00
t=207s  ax=   538 ay=   159 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=208s  ax=   540 ay=   159 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=209s  ax=   539 ay=   158 az= -4154  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=210s  ax=   539 ay=   159 az= -4157  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=211s  ax=   539 ay=   159 az= -4154  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
t=212s  ax=   540 ay=   158 az= -4155  (0.13 0.04 -1.01 g)  steps=0 (+0)  STATUS1=0x00
